PRICE,BEDROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST
460000,4,2.0,603,201,1997.0,28200
695000,4,3.0,1800,172,1989.0,23400
460000,4,2.0,501,138,2004.0,14000
630000,4,3.0,619,208,2010.0,19600
495000,4,2.0,591,236,2002.0,20900
555000,4,2.0,4300,225,2006.0,47100
865000,4,3.0,1976,236,1987.0,17900
1200000,4,3.0,906,259,2000.0,21900
415000,4,2.0,538,179,2007.0,35300
635000,4,2.0,1848,227,1978.0,19300
640000,5,4.0,1806,305,1984.0,22800
780000,4,2.0,431,167,2003.0,6900
601000,4,4.0,683,129,1977.0,12000
425000,3,2.0,608,160,2006.0,25700
510000,4,2.0,684,139,1985.0,21900
535000,4,3.0,4422,132,2002.0,48100
330000,3,1.0,683,138,1973.0,16800
520000,4,4.0,2000,150,1989.0,30100
455000,4,2.0,364,156,2013.0,21200
156977,3,2.0,200,109,2015.0,32600
570000,4,3.0,628,300,1995.0,17200
665000,3,2.0,769,95,1962.0,6800
1050000,5,3.0,2395,278,1992.0,20100
410000,4,2.0,769,150,1980.0,43300
329000,3,1.0,255,124,2015.0,26900
290000,3,2.0,692,100,1986.0,18100
638000,4,1.0,774,185,1982.0,13900
330000,3,2.0,300,134,2013.0,38500
1295000,4,3.0,945,233,1955.0,3400
205000,3,2.0,269,147,2015.0,22000
720000,4,3.0,736,234,2004.0,20200
530000,3,3.0,809,160,1979.0,8800
799000,4,2.0,375,289,2015.0,39100
520000,4,2.0,783,135,1987.0,19700
322000,4,2.0,497,163,2008.0,35300
381000,3,2.0,203,126,2014.0,14700
739000,4,2.0,572,200,2008.0,19500
528000,4,2.0,628,286,2013.0,20200
780000,4,2.0,312,185,2000.0,6000
520000,3,2.0,450,164,2005.0,24400
811000,5,4.0,833,335,1993.0,8100
422500,3,2.0,701,130,1977.0,13000
450000,4,1.0,533,130,1999.0,8600
508000,4,3.0,680,192,2005.0,33200
600000,4,2.0,549,256,2008.0,23600
439000,4,3.0,1000,200,1975.0,23800
220000,4,1.0,727,93,1989.0,39500
330000,3,2.0,699,121,1975.0,37700
790000,4,6.0,1127,146,1963.0,7300
300000,3,2.0,413,110,2009.0,24400
780000,4,2.0,412,228,2002.0,7300
515000,3,2.0,330,98,1956.0,15400
560000,4,2.0,617,250,2008.0,22000
327000,4,2.0,758,168,1986.0,32900
280000,2,1.0,690,93,1960.0,18100
680000,4,2.0,462,175,1996.0,7600
490000,4,2.0,629,194,2002.0,20500
625000,4,1.0,949,150,1975.0,16200
250750,4,1.0,680,131,1989.0,39400
1160000,4,2.0,510,464,2010.0,11200
1935000,4,2.0,1015,579,1950.0,7300
520000,4,2.0,1801,160,2014.0,30100
500000,4,2.0,591,219,2009.0,24500
399000,3,2.0,509,223,2006.0,37200
295000,4,2.0,375,171,2016.0,27500
320000,4,2.0,683,154,1975.0,16900
368000,3,2.0,581,126,2004.0,20400
590000,4,2.0,573,227,2008.0,37500
690000,4,2.0,2821,219,2001.0,19800
762500,4,2.0,420,253,2007.0,27200
625000,3,2.0,2445,245,2000.0,23300
1385000,4,2.0,503,381,2006.0,10800
490000,8,4.0,567,162,1999.0,12700
2200000,3,1.0,412,312,1939.0,3400
490000,3,1.0,510,169,1994.0,13100
320000,5,2.0,680,185,1979.0,19600
540000,4,2.0,3013,180,2010.0,30900
579000,4,3.0,1741,206,1986.0,26500
580000,5,2.0,724,248,2001.0,27300
1350000,6,5.0,662,257,2002.0,7600
386000,4,2.0,756,160,2000.0,20600
407000,3,2.0,695,109,1991.0,13400
580000,4,2.0,659,190,1997.0,32400
345000,4,2.0,489,162,2007.0,33000
280000,3,1.0,386,144,1970.0,40200
535000,6,2.0,720,202,1982.0,22200
1100000,4,3.0,679,218,1956.0,9300
1025000,4,2.0,401,197,2014.0,12000
440000,4,3.0,519,115,1989.0,12300
723000,5,2.0,933,280,1985.0,14000
645000,3,4.0,523,250,2008.0,7700
425000,3,2.0,791,175,1970.0,23300
640000,4,2.0,675,212,1993.0,26100
1035000,4,2.0,812,199,1991.0,20400
608000,4,2.0,700,205,1982.0,21800
1320000,3,2.0,436,177,2011.0,7000
415000,3,2.0,360,156,2012.0,21700
1700000,4,2.0,1109,211,1969.0,8900
1650000,5,4.0,708,417,2010.0,4100
445000,4,2.0,472,234,2012.0,54600
237500,3,1.0,781,111,1975.0,32100
675000,4,2.0,721,260,1995.0,10000
452000,3,2.0,375,181,2015.0,43400
620000,5,3.0,700,273,2007.0,27100
712000,4,1.0,1007,202,1975.0,19500
895500,4,2.0,576,280,2008.0,28100
500000,3,3.0,281,175,2014.0,16900
1250000,4,2.0,711,189,1969.0,4100
422000,4,2.0,1107,176,1974.0,20500
510000,2,1.0,207,112,2011.0,10200
418000,4,1.0,579,161,1993.0,13300
825000,4,3.0,700,300,1993.0,20300
430000,4,2.0,607,199,2002.0,13300
350000,4,2.0,576,201,2007.0,35200
700000,4,2.0,495,243,2000.0,16600
570000,4,2.0,591,249,1999.0,22700
490000,4,2.0,571,230,2011.0,19300
423000,2,4.0,805,96,1961.0,8000
360000,4,2.0,448,182,2013.0,38800
235000,4,1.0,682,179,1982.0,17100
675000,4,2.0,800,192,2008.0,21600
464000,3,5.0,728,128,1965.0,15700
826500,3,1.0,716,141,1962.0,10700
475000,3,2.0,4760,105,1988.0,30700
880000,4,2.0,40077,221,2002.0,39500
915000,6,2.0,706,222,1988.0,12500
1175000,5,3.0,935,300,1983.0,20900
1268000,4,2.0,842,317,1981.0,6600
657500,4,2.0,646,242,2011.0,21300
480000,4,2.0,707,163,1997.0,16600
550000,4,2.0,640,224,2005.0,15800
524000,4,2.0,617,156,1998.0,19600
582000,5,2.0,438,175,2013.0,10600
259000,3,1.0,797,103,1970.0,31700
440000,3,1.0,680,122,1980.0,23400
555000,4,4.0,709,201,1980.0,12600
1425000,3,2.0,473,107,1912.0,2200
950000,4,2.0,665,232,2001.0,19300
1410000,4,2.0,563,249,1987.0,6500
1050000,4,2.0,460,238,1999.0,3200
840000,4,2.0,707,244,2004.0,33000
359500,4,2.0,491,134,1998.0,11200
555000,4,5.0,493,181,2008.0,24700
400000,3,1.0,683,104,1981.0,17300
1550000,5,3.0,719,351,2005.0,11500
595000,4,2.0,594,227,2005.0,16300
261000,4,2.0,533,160,2000.0,46600
310000,4,2.0,692,93,1975.0,12200
630000,4,6.0,911,230,1968.0,6400
780000,4,3.0,769,151,1970.0,11000
555000,4,2.0,536,153,1994.0,10000
803000,4,2.0,869,190,1991.0,23500
355000,4,4.0,457,133,2000.0,33000
2000000,4,2.0,856,279,2006.0,8500
390000,3,4.0,705,137,1998.0,19700
680000,4,2.0,661,229,2008.0,21000
1641500,4,4.0,792,258,2010.0,7700
425000,4,2.0,1000,203,1993.0,18400
629000,4,2.0,2112,178,2014.0,27700
497500,4,2.0,783,208,1995.0,26100
880000,4,4.0,5021,340,2006.0,31300
530000,4,2.0,577,278,2009.0,26700
575100,4,2.0,580,213,2010.0,26800
390000,3,2.0,638,125,2000.0,14600
385000,4,6.0,960,152,1953.0,31200
710000,3,4.0,610,110,1900.0,12400
825000,4,2.0,20234,217,1980.0,21600
1300000,4,3.0,520,208,1936.0,3600
780000,3,4.0,607,143,1925.0,14300
410000,4,1.0,711,128,1989.0,11400
375000,4,2.0,999999,175,2016.0,21400
516000,4,2.0,2743,170,1982.0,25800
359000,4,1.0,863,220,1980.0,41900
2200000,3,2.0,809,266,2005.0,7300
790000,4,2.0,680,194,1988.0,10100
685000,4,2.0,694,196,1982.0,13500
705000,4,2.0,2258,181,1998.0,23800
425000,4,2.0,582,234,2005.0,27400
1090000,4,2.0,553,302,1998.0,9600
260000,3,4.0,462,118,2004.0,35700
420000,4,2.0,901,148,2005.0,39300
515000,4,2.0,594,212,2005.0,18700
770000,4,2.0,20482,272,1997.0,28500
265000,3,2.0,225,106,2014.0,43500
480000,3,2.0,350,165,1956.0,7400
450000,4,2.0,1996,188,1968.0,22800
288000,4,2.0,688,175,1990.0,10600
610000,4,6.0,2109,217,1997.0,31000
460000,4,2.0,512,146,1997.0,23600
410000,4,2.0,601,175,2003.0,17500
1400000,5,2.0,713,430,2008.0,10300
1225000,5,2.0,601,341,2010.0,28000
630000,4,2.0,576,251,2008.0,19600
379000,3,2.0,519,158,2008.0,32400
424000,4,2.0,602,175,2000.0,27200
1210000,3,2.0,491,185,1940.0,2500
548000,3,2.0,377,88,1987.0,3274
665000,3,2.0,389,114,1900.0,11700
315000,4,2.0,603,165,2006.0,31100
1340000,2,2.0,755,280,2013.0,10600
585000,4,14.0,2584,240,1995.0,34600
485000,4,2.0,641,187,2003.0,28000
315000,3,2.0,683,140,1972.0,14800
1187500,3,2.0,496,195,1987.0,6200
645000,4,1.0,505,157,1991.0,10600
299000,3,1.0,812,92,1981.0,56100
1160000,4,2.0,623,139,1938.0,3900
1400000,5,3.0,1029,163,1973.0,9700
300000,4,3.0,729,135,1970.0,32200
970000,4,2.0,3997,200,1988.0,16300
540000,3,4.0,680,177,1990.0,41400
1425000,4,5.0,771,180,1961.0,8100
405000,4,2.0,756,225,1996.0,55600
430000,4,2.0,564,154,2001.0,14100
324000,3,2.0,186,94,2015.0,15600
1470000,3,2.0,402,305,2008.0,18400
1900000,5,7.0,1107,553,1985.0,8800
611500,5,4.0,779,226,1981.0,14000
295000,3,2.0,499,119,2003.0,35600
409000,3,1.0,700,154,1978.0,13500
670000,4,2.0,705,261,1992.0,25800
511500,4,2.0,711,165,1993.0,15300
670000,4,2.0,703,181,1980.0,21800
2025000,4,5.0,877,375,2008.0,8200
280000,3,2.0,287,118,2010.0,34800
705000,3,2.0,313,143,1999.0,5900
485000,4,2.0,622,175,2000.0,19400
290000,3,1.0,225,97,2005.0,25300
435000,6,2.0,709,316,1989.0,34300
860000,4,2.0,567,247,2010.0,11200
800000,4,2.0,521,157,1994.0,9900
730000,2,1.0,373,190,1968.0,13300
220000,3,3.0,683,86,1975.0,12300
430000,5,2.0,608,211,2004.0,37100
63000,4,2.0,8197,223,1990.0,31600
840000,4,2.0,717,286,1985.0,13400
466000,3,1.0,700,113,1985.0,17500
340000,3,2.0,510,134,2006.0,31300
426500,4,4.0,566,159,1993.0,11100
300000,3,2.0,221,118,2015.0,38100
325000,3,1.0,809,99,1970.0,14200
680000,4,2.0,700,320,2005.0,14200
920000,4,2.0,756,201,1977.0,13300
457000,3,4.0,487,114,1991.0,12700
462000,4,4.0,510,207,2013.0,21800
585000,4,1.0,797,171,1999.0,6700
950000,4,2.0,1530,282,2004.0,29100
877500,4,2.0,974,360,1990.0,20300
565000,4,2.0,595,153,1999.0,21200
678000,4,2.0,736,227,1994.0,17400
729000,4,2.0,630,287,1995.0,15800
1100000,5,4.0,831,500,1900.0,13300
169500,4,2.0,405,173,2016.0,55700
370000,4,2.0,447,166,2007.0,32500
960000,4,3.0,701,254,2005.0,14800
742000,4,6.0,1354,198,2000.0,35000
925000,3,2.0,1063,168,1993.0,8300
680000,4,3.0,1011,199,1935.0,23700
429100,4,2.0,552,147,1997.0,17400
499000,4,2.0,567,198,1997.0,12000
880000,5,2.0,655,315,2012.0,27700
365000,4,2.0,395,164,2013.0,23100
575000,3,1.0,1260,202,1974.0,18700
1710000,4,2.0,442,360,2011.0,15800
800000,4,4.0,793,194,1989.0,19800
460000,4,2.0,634,190,2006.0,24700
360000,4,1.0,1084,145,1972.0,17800
650000,4,8.0,1880,205,1993.0,28400
475000,3,2.0,246,110,2015.0,25400
1025000,3,2.0,455,176,1910.0,16900
450000,4,7.0,686,91,1973.0,24700
420000,4,2.0,1182,126,1988.0,39100
193000,3,2.0,809,104,1964.0,18000
1900000,3,2.0,207,162,2002.0,11000
1335000,4,2.0,908,216,1950.0,4200
540000,3,2.0,245,109,1996.0,10200
345000,4,1.0,684,150,1977.0,39600
290000,4,2.0,389,144,2011.0,54800
1880000,3,2.0,1012,167,1952.0,7400
280000,3,2.0,812,134,1969.0,33700
590000,3,2.0,448,140,1900.0,12500
249500,3,1.0,734,92,1980.0,38100
325000,3,2.0,447,144,2009.0,34700
420000,3,1.0,940,151,2015.0,23700
392000,4,2.0,700,140,1987.0,14600
640000,3,2.0,778,267,2001.0,15700
822000,4,2.0,578,285,2008.0,28300
900000,4,2.0,737,304,2004.0,26700
660000,4,2.0,3999,200,2002.0,28700
985000,3,2.0,20681,208,1990.0,23600
1000000,3,1.0,651,105,1936.0,4400
777000,4,2.0,430,133,1910.0,5900
220000,3,1.0,698,103,1979.0,40100
1200000,4,2.0,731,196,1980.0,7600
920000,4,2.0,799,180,1959.0,14800
275000,3,4.0,790,122,1970.0,25100
440000,3,1.0,728,106,1960.0,11900
563000,4,2.0,638,212,2006.0,12600
850000,4,2.0,720,229,1992.0,12500
740000,4,2.0,9689,244,2005.0,16900
730000,4,2.0,4660,350,2004.0,30000
374500,2,2.0,910,97,1964.0,18600
940000,4,2.0,864,293,1988.0,20600
970000,2,2.0,1011,103,1935.0,16700
512000,4,2.0,500,175,2000.0,12400
745000,4,2.0,962,207,1986.0,18600
410000,3,2.0,682,121,1973.0,17300
630000,4,3.0,750,128,1976.0,6400
620000,4,2.0,700,225,2001.0,20700
560000,4,4.0,589,169,2010.0,13100
1900000,4,2.0,954,264,1990.0,10700
450000,4,2.0,600,159,2002.0,14700
810000,4,2.0,821,264,1989.0,12400
400000,2,1.0,6129,82,1987.0,15300
930000,3,2.0,195,159,1974.0,10100
307500,3,1.0,188,83,1987.0,9600
1010000,3,2.0,278,172,1995.0,2700
515000,2,2.0,2661,100,1982.0,4100
325000,4,2.0,318,130,2011.0,29300
507000,2,2.0,2824,128,2001.0,16300
520000,3,1.0,316,109,1989.0,15200
221000,3,1.0,239,110,2012.0,25300
550000,3,2.0,254,123,1999.0,20000
208000,3,2.0,216,111,2010.0,24300
315000,3,2.0,3428,86,1975.0,7200
765000,5,2.0,317,230,2010.0,11000
390000,1,1.0,3437,75,2000.0,3400
309000,4,2.0,228,126,2009.0,22800
210000,3,1.0,6579,88,1990.0,15300
400000,3,2.0,9174,120,2005.0,16100
380000,2,1.0,144,76,1985.0,10700
630000,3,2.0,4064,147,1976.0,12900
385000,3,2.0,369,139,2014.0,27300
465000,2,1.0,3260,133,1997.0,12200
223000,2,1.0,3949,86,1990.0,12700
260000,2,1.0,316,68,1989.0,18000
305000,3,2.0,3186,87,2008.0,16100
487500,4,1.0,304,142,1991.0,12100
425000,3,2.0,305,191,2015.0,25400
1280000,6,2.0,915,510,1994.0,21600
455000,3,2.0,441,165,2006.0,22000
361000,4,2.0,450,136,2011.0,29600
860000,5,2.0,703,268,1959.0,7200
650000,4,2.0,684,131,1976.0,21100
900000,4,2.0,726,300,1997.0,20100
565000,5,1.0,20249,190,1975.0,21900
725000,3,1.0,710,138,1988.0,19900
525000,4,2.0,623,204,2006.0,24900
380000,3,2.0,906,124,1965.0,7100
640000,5,4.0,690,121,1983.0,14000
665000,3,2.0,400,147,1962.0,6100
670000,5,4.0,728,205,1973.0,12000
680000,2,2.0,990,96,1957.0,41400
320000,4,1.0,498,135,1995.0,12100
775000,3,1.0,426,130,1988.0,10500
790000,3,5.0,23184,270,1996.0,50400
381000,1,1.0,971,64,1945.0,11800
1150000,4,2.0,28315,176,1978.0,24200
390000,3,1.0,849,125,1988.0,39200
625000,4,2.0,510,245,2015.0,40400
602500,4,2.0,3237,182,1971.0,26500
760000,4,2.0,983,270,1959.0,5700
1900000,4,2.0,402,401,1910.0,9100
1350000,4,2.0,910,235,1966.0,9400
455000,3,4.0,674,125,1965.0,6500
1500000,3,2.0,1010,231,2012.0,12600
1300000,4,2.0,550,250,2004.0,9000
560000,4,2.0,594,211,2011.0,52600
950000,6,2.0,2074,341,2007.0,24100
700000,3,2.0,20234,193,1988.0,37700
429000,3,7.0,684,100,1978.0,20500
700000,2,1.0,562,130,1954.0,5100
675000,3,2.0,20618,237,2012.0,39600
270000,4,4.0,20002,232,1981.0,24700
1030000,4,2.0,20083,231,2002.0,30900
622000,3,2.0,765,104,2001.0,5100
510000,3,2.0,331,120,2008.0,6400
730000,4,2.0,607,225,2006.0,16200
462500,4,2.0,703,178,2002.0,27600
1075000,4,2.0,759,150,1958.0,4400
1345000,5,2.0,859,231,1956.0,9900
940000,5,2.0,799,296,1985.0,12700
760000,4,2.0,490,200,1995.0,20100
489000,3,2.0,562,166,2003.0,19900
448000,4,2.0,660,167,2010.0,14100
562500,3,2.0,802,139,1947.0,10900
1170000,4,5.0,679,101,1962.0,4200
1150000,6,5.0,20072,147,1990.0,50400
460000,4,2.0,612,210,2004.0,28900
1005000,3,4.0,766,163,1949.0,4200
440000,3,2.0,813,126,2007.0,13800
825000,3,8.0,1012,90,1962.0,6100
800000,5,2.0,20612,238,2005.0,52500
440000,4,1.0,701,146,1988.0,16300
395000,3,2.0,662,154,2013.0,17900
1100000,4,4.0,707,206,1968.0,8900
1270000,4,4.0,846,226,1970.0,8800
1150000,3,2.0,33530,192,1994.0,22600
821000,3,4.0,20538,202,1980.0,20800
1240000,4,1.0,838,220,1947.0,6300
925000,3,2.0,330,235,2003.0,7900
352500,4,2.0,560,125,1997.0,35800
1080000,4,1.0,612,180,1940.0,4400
335000,3,2.0,375,144,2012.0,53500
270000,3,1.0,681,90,1988.0,40100
125000,4,1.0,2059,230,2006.0,41200
600000,4,2.0,4078,166,1997.0,29800
280000,3,2.0,35517,327,2014.0,28200
368000,3,1.0,809,115,1990.0,17500
765000,4,2.0,27145,126,2003.0,28600
1305000,8,2.0,292462,200,1995.0,45700
570000,3,2.0,283,151,2006.0,5500
755000,4,2.0,301,247,1999.0,15800
485000,4,4.0,438,134,2010.0,11600
680000,3,2.0,241,205,1998.0,5500
685000,5,2.0,3198,359,1992.0,27800
545000,2,2.0,728,105,1962.0,7200
392500,4,2.0,345,149,2014.0,43400
575000,4,2.0,860,248,2005.0,17100
400000,3,2.0,816,95,1970.0,12500
527500,5,2.0,547,224,2006.0,21300
650000,4,3.0,1629,150,1977.0,19700
980000,5,10.0,2399,261,2006.0,23700
1095000,4,3.0,440,275,2000.0,10400
660000,3,1.0,51869,134,1959.0,13600
565000,3,2.0,582,208,2014.0,26500
480000,4,8.0,670,195,1984.0,10300
485000,4,2.0,671,176,1999.0,29000
540000,3,1.0,386,154,1962.0,10300
605000,4,2.0,474,239,1999.0,27100
532500,3,2.0,1012,161,1992.0,20600
400000,4,2.0,540,195,2012.0,19000
415000,3,4.0,590,162,1965.0,11700
1550000,4,4.0,587,308,1947.0,9400
1335000,4,2.0,847,294,1970.0,8600
590000,4,2.0,2075,200,1976.0,24000
317500,4,2.0,540,143,1997.0,33200
1300000,5,2.0,1012,257,1960.0,8200
120000,4,3.0,36805,197,1970.0,28400
512000,3,2.0,2000,182,1963.0,23200
970000,5,2.0,7841,254,1986.0,31800
605000,3,2.0,302,125,1992.0,9800
668000,3,2.0,257,125,1995.0,3900
400000,3,1.0,684,116,1984.0,11700
1280000,4,2.0,506,231,2009.0,13100
620000,4,2.0,600,213,2002.0,28300
842000,3,4.0,511,121,1922.0,4600
721750,2,2.0,1880,200,1946.0,21000
780000,4,2.0,381,238,2007.0,27200
460000,4,2.0,375,183,2014.0,20000
410000,3,5.0,694,167,1974.0,12600
500000,4,2.0,681,190,2004.0,14100
340000,3,1.0,725,90,1973.0,13100
506500,4,1.0,691,154,1989.0,21800
830137,3,2.0,488,167,1939.0,15800
405000,4,2.0,581,223,2009.0,42000
780000,4,5.0,1012,180,1954.0,6200
258000,3,1.0,690,120,1984.0,40600
1500000,4,2.0,728,254,2008.0,11500
335000,3,2.0,335,136,2008.0,37900
560000,3,2.0,612,222,2008.0,27100
372500,3,1.0,700,110,1989.0,12300
1500000,4,2.0,835,267,2000.0,9400
1002000,3,1.0,614,145,1939.0,4400
780000,4,2.0,2237,218,1999.0,16900
394000,4,6.0,1518,142,1982.0,40400
1030000,3,2.0,24460,143,1997.0,22500
590000,3,2.0,394,180,2005.0,41500
750000,3,2.0,286,145,1993.0,15800
567000,6,2.0,865,198,1970.0,15100
730000,3,2.0,1391,127,1993.0,15800
780000,3,2.0,513,90,1990.0,8200
890000,4,3.0,380,166,2009.0,14300
495000,3,2.0,332,130,2004.0,6500
1050000,2,2.0,284,196,2003.0,2200
895000,3,3.0,507,159,1963.0,13000
590000,4,2.0,1080,259,2011.0,24300
1030000,4,2.0,38699,176,1975.0,22700
500000,4,2.0,574,204,2006.0,24800
540000,3,3.0,812,164,1974.0,15600
385000,4,2.0,430,213,2002.0,39500
280000,4,8.0,921,145,1970.0,17500
685000,4,2.0,2400,214,2008.0,23700
425000,3,1.0,299,82,1978.0,5400
580000,4,2.0,900,213,1998.0,18400
735000,3,2.0,438,196,1998.0,27100
558000,3,2.0,1101,186,1994.0,20600
500000,4,2.0,540,200,2012.0,19000
380000,3,1.0,850,102,1988.0,39100
1675000,4,4.0,736,298,2012.0,12200
660000,4,2.0,22427,180,1995.0,40500
1600000,3,2.0,652,275,2000.0,3700
850000,2,2.0,852,142,1938.0,4400
490000,4,2.0,775,300,1996.0,50700
1201500,5,2.0,453,298,2006.0,4200
380000,5,3.0,1011,165,1974.0,27300
1260000,2,2.0,1013,167,1952.0,10300
455000,4,4.0,641,204,2001.0,12900
980000,4,3.0,818,333,2009.0,19200
917000,4,2.0,20745,297,2006.0,24600
475000,4,2.0,40365,232,1969.0,24600
255000,3,2.0,21134,241,2006.0,24500
705000,3,2.0,12135,252,1965.0,23400
1372000,5,2.0,440,272,2013.0,9500
1620000,3,3.0,376,280,2009.0,3300
1505000,4,2.0,572,335,2013.0,9500
535000,4,2.0,608,205,1999.0,27600
550000,4,2.0,3686,208,1985.0,26100
645000,3,1.0,2758,170,1919.0,21000
825000,4,2.0,766,250,1997.0,19400
640000,3,2.0,4147,220,1986.0,28700
2150000,4,3.0,987,215,1963.0,10200
570000,4,2.0,550,186,2004.0,15200
2100000,4,2.0,551,361,2011.0,10600
1550000,4,2.0,734,256,1938.0,6100
700000,2,1.0,280,115,1900.0,15800
500000,4,2.0,746,230,1994.0,14200
1430000,4,2.0,10243,258,1996.0,17300
260000,4,2.0,4107,227,1996.0,32200
450000,4,2.0,388,224,2015.0,26800
581888,4,2.0,589,210,2007.0,13700
318500,3,1.0,683,152,1986.0,38200
530000,5,2.0,10002,218,2002.0,24100
570000,4,4.0,357,68,1960.0,7000
1150000,4,2.0,20043,278,1994.0,19600
475000,3,2.0,2091,175,1969.0,33000
825000,4,4.0,607,160,1970.0,5000
1130000,5,2.0,846,177,1967.0,8700
1125000,4,2.0,202590,262,2002.0,33200
850000,4,2.0,9999,246,2000.0,18100
720000,4,2.0,20538,130,1980.0,20800
310000,3,1.0,694,89,1991.0,15200
1150000,4,5.0,20232,328,1999.0,27900
170000,4,2.0,40468,296,2005.0,29000
860000,4,6.0,20011,252,1993.0,28200
445000,3,3.0,1084,130,1973.0,9500
322500,4,1.0,1518,122,1940.0,40400
215000,2,3.0,1024,93,1955.0,34000
475000,4,2.0,474,186,2010.0,11600
1225000,5,4.0,788,157,1977.0,41500
1085000,3,4.0,507,131,1966.0,13000
445000,4,2.0,737,205,1999.0,27500
160000,3,1.0,365,75,1972.0,33500
380000,3,1.0,484,99,1994.0,20000
360000,2,2.0,1009,92,1954.0,25600
2400000,4,2.0,708,136,1925.0,10600
1455000,4,2.0,419,240,2009.0,4500
770000,3,1.0,829,106,1960.0,10300
415000,3,2.0,540,120,2002.0,13100
328000,3,2.0,504,169,2007.0,50400
1283000,4,2.0,792,228,1990.0,23000
400000,3,1.0,2027,101,1972.0,20700
365000,3,1.0,850,125,1988.0,39100
387000,4,2.0,571,158,1999.0,20200
330000,4,2.0,455,119,2003.0,35500
1080000,6,10.0,90582,174,1960.0,24300
775000,4,2.0,10740,211,2000.0,28400
204600,2,3.0,883,274,1963.0,15000
190000,3,2.0,686,117,1989.0,10600
693000,4,2.0,510,219,2008.0,12200
635000,3,1.0,702,120,1976.0,12700
618500,4,2.0,705,161,1989.0,19900
325000,3,1.0,253,108,2004.0,9100
645000,4,2.0,771,266,1983.0,14100
600000,4,2.0,742,240,1997.0,14800
1000000,3,2.0,508,171,1925.0,2200
497000,3,1.0,687,118,1976.0,18600
229000,4,6.0,714,100,1978.0,25100
730000,3,1.0,712,114,1970.0,15900
740000,4,2.0,20017,162,2010.0,36000
2000000,4,2.0,809,310,2009.0,5900
253800,3,1.0,766,103,1988.0,33800
312000,3,1.0,683,133,1978.0,38100
305000,3,1.0,208,116,2012.0,31800
920000,4,2.0,21148,197,2000.0,20000
880000,4,2.0,757,230,1994.0,17600
755000,3,5.0,550,195,1961.0,7000
949000,7,4.0,749,294,1989.0,23300
700000,4,2.0,2233,269,2007.0,41300
685000,4,2.0,475,153,2015.0,9300
380000,3,1.0,816,124,1994.0,5300
358000,3,2.0,438,116,2002.0,35600
505000,3,2.0,435,169,1990.0,10000
1100000,4,2.0,788,74,1950.0,41500
735000,4,2.0,735,179,1986.0,13200
175000,3,2.0,355,133,2015.0,26000
280000,5,2.0,683,147,1979.0,21100
1295000,4,2.0,490,235,2001.0,4400
920000,4,3.0,37473,195,2002.0,30800
255000,4,1.0,553,125,2001.0,35100
725000,4,3.0,683,146,1976.0,12700
1950000,2,2.0,820,244,1937.0,9600
900000,5,2.0,720,286,1998.0,16100
700250,3,4.0,350,209,2012.0,6900
1375000,3,2.0,443,127,1978.0,3600
435000,4,2.0,621,145,1998.0,29000
266000,2,1.0,972,117,1935.0,11900
650000,1,1.0,20751,135,1935.0,20700
795000,3,2.0,512,159,1920.0,15000
680000,3,2.0,1082,115,1960.0,7700
670000,4,2.0,389,200,1999.0,27100
450000,4,2.0,480,181,2013.0,19000
1375000,3,1.0,846,227,2001.0,8800
102000,2,1.0,850,130,1988.0,39100
980000,3,4.0,326,141,1993.0,3700
540000,4,1.0,1900,152,1984.0,18500
480000,4,2.0,663,202,1997.0,16000
576000,3,1.0,820,82,1957.0,7600
485000,3,2.0,783,115,1980.0,20500
920000,4,2.0,562,224,1954.0,5100
920000,5,5.0,454,349,2015.0,5800
292500,3,1.0,728,100,1969.0,10500
410000,3,1.0,687,152,1989.0,10600
395000,3,1.0,625,96,2009.0,24700
480000,4,2.0,745,192,1980.0,15600
1420000,4,2.0,429,289,1922.0,4600
1250000,4,2.0,1012,232,1967.0,9000
855000,4,2.0,308,170,2008.0,10400
585000,4,2.0,680,144,1987.0,17100
690000,4,2.0,585,254,2009.0,13700
700000,4,2.0,776,214,1983.0,21600
517000,4,2.0,603,199,2007.0,34800
1400000,3,1.0,1012,135,1958.0,8200
360000,4,2.0,738,134,1971.0,12800
237500,4,2.0,1013,281,2000.0,10800
685000,3,2.0,410,99,1982.0,2400
750000,4,1.0,2236,249,2006.0,41300
655000,3,2.0,255,150,2007.0,10400
640000,3,2.0,983,162,2007.0,6100
760000,4,2.0,858,233,2010.0,15400
490000,3,3.0,450,90,1976.0,7300
1450000,3,2.0,405,150,1989.0,9500
400000,2,2.0,1147,72,1974.0,10700
1425000,4,2.0,465,325,2003.0,11100
643000,3,1.0,580,137,2001.0,6100
445000,3,2.0,312,127,2003.0,9200
565000,2,1.0,388,110,1955.0,7400
710000,3,2.0,365,155,2000.0,10200
528000,3,2.0,270,122,2007.0,6400
224000,3,1.0,1050,98,1991.0,25300
820000,4,2.0,261,166,1989.0,16000
585000,4,2.0,481,173,2011.0,14400
817500,3,2.0,354,228,2002.0,9800
441500,4,2.0,500,163,2012.0,14600
580000,4,2.0,1012,184,1999.0,23900
930000,4,2.0,365,281,2016.0,14900
1015000,4,2.0,588,219,2001.0,10100
920000,3,2.0,489,128,1981.0,7000
650000,4,12.0,1358,288,2006.0,13900
360000,3,4.0,396,128,2004.0,9200
690000,3,1.0,165,111,2000.0,11300
